player_id,player_display_name,position,recent_team,season,week,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr
00-0021190,Antwaan Randle El,RB,WAS,2006,16,2.0,2.0,21.9375,0.19,16.25,5.6875,1.25,1.8273996,0.14035048,0.16813613,0.328221,4.77625,6.77625
00-0021190,Antwaan Randle El,RB,WAS,2007,15,4.07,4.07,54.8,0.13,41.266666,13.533334,2.9333334,1.3647089,0.21066423,0.37035394,0.5752441,6.4573336,10.524
00-0021190,Antwaan Randle El,RB,WAS,2008,16,3.31,3.75,37.0625,0.25,26.9375,12.875,2.125,1.6065634,0.18420567,0.28378624,0.47495887,5.6025,8.915
00-0021190,Antwaan Randle El,RB,WAS,2009,16,3.12,4.75,33.125,0.0,30.8125,13.4375,2.0625,0.92924106,0.1456903,0.16104734,0.33126858,3.3125,6.4375
00-0021190,Antwaan Randle El,RB,PIT,2010,14,1.71,3.0,21.642857,0.0,38.142857,4.571429,1.2142857,0.6662292,0.10308097,0.14057972,0.25302726,3.0128572,4.727143
00-0021191,Antonio Bryant,WR,DAL,2002,16,2.75,5.81,45.8125,0.38,0.0,0.0,2.0,0.0,0.21267465,0.0,0.0,6.83125,9.58125
00-0021191,Antonio Bryant,WR,DAL,2003,17,2.35,4.94,32.588234,0.12,0.0,0.0,1.5882353,0.0,0.15725794,0.0,0.0,3.964706,6.317647
00-0021191,Antonio Bryant,WR,DAL,2004,15,3.87,6.6,54.133335,0.27,0.0,0.0,2.4666667,0.0,0.2263335,0.0,0.0,6.88,10.746667
00-0021191,Antonio Bryant,WR,CLE,2005,16,4.31,4.31,63.0625,0.25,0.0,0.0,2.8125,0.0,0.23178375,0.0,0.0,7.7,12.0125
00-0021191,Antonio Bryant,WR,SF,2006,14,2.93,2.93,53.357143,0.21,40.5,12.857142,2.2142856,1.3416698,0.1871258,0.45519406,0.5993245,6.4785714,9.407143
00-0021191,Antonio Bryant,WR,TB,2008,15,5.53,6.2,83.2,0.47,65.86667,24.0,4.0,1.6205479,0.2452999,0.3832711,0.6362396,11.133333,16.666666
00-0021191,Antonio Bryant,WR,TB,2009,13,3.0,6.62,46.153847,0.31,86.84615,10.307693,1.9230769,0.596941,0.20827462,0.32009274,0.53647685,6.4615383,9.461538
00-0021192,Deion Branch,WR,NE,2002,13,3.31,5.23,37.615383,0.15,0.0,0.0,1.6923077,0.0,0.13280304,0.0,0.0,4.684615,7.9923077
00-0021192,Deion Branch,WR,NE,2003,18,4.0,7.33,54.38889,0.22,0.0,0.0,2.7777777,0.0,0.20725808,0.0,0.0,6.8333335,10.833333
00-0021192,Deion Branch,WR,NE,2004,12,4.25,5.83,59.833332,0.42,0.0,0.0,3.0833333,0.0,0.20049295,0.0,0.0,9.325,13.575
00-0021192,Deion Branch,WR,NE,2005,18,4.89,4.89,65.94444,0.28,0.0,0.0,3.2222223,0.0,0.22708438,0.0,0.0,8.261111,13.15
00-0021192,Deion Branch,WR,SEA,2006,16,3.81,3.81,51.3125,0.25,38.75,12.5625,2.6875,1.3827152,0.21111706,0.26055786,0.49906608,6.81875,10.63125
00-0021192,Deion Branch,WR,SEA,2007,10,4.9,4.9,66.1,0.4,45.7,20.4,3.0,1.47527,0.21878964,0.29564276,0.5351344,9.01,13.91
00-0021192,Deion Branch,WR,SEA,2008,8,3.75,4.5,51.5,0.5,38.25,18.75,2.25,1.5708599,0.21046251,0.25566208,0.49465722,8.15,11.9
00-0021192,Deion Branch,WR,SEA,2009,14,3.21,5.64,31.214285,0.14,53.642857,14.642858,1.2142857,0.92752767,0.15386677,0.20289114,0.37282395,3.9214287,7.1357145
00-0021192,Deion Branch,WR,SEA,2010,16,4.12,6.38,54.8125,0.44,71.75,18.0,3.0,0.84367317,0.19331919,0.28228766,0.48758012,7.98125,12.10625
00-0021192,Deion Branch,WR,NE,2011,17,3.47,6.06,50.0,0.35,59.058823,22.941177,2.5882354,0.7929476,0.15956989,0.19380295,0.3750169,7.117647,10.588235
00-0021192,Deion Branch,WR,NE,2012,10,1.8,3.4,16.1,0.0,34.6,4.6,1.1,0.5038891,0.07712054,0.09593068,0.1828323,1.61,3.4099998
00-0021209,Lamar Gordon,RB,LA,2002,11,2.73,3.45,25.272728,0.18,0.0,0.0,1.1818181,0.0,0.08977946,0.0,0.0,5.8727274,8.6
00-0021209,Lamar Gordon,RB,LA,2003,9,0.89,1.44,6.5555553,0.0,0.0,0.0,0.22222222,0.0,0.07649351,0.0,0.0,4.633333,5.522222
00-0021209,Lamar Gordon,RB,MIA,2004,3,4.33,6.33,24.666666,0.0,0.0,0.0,0.6666667,0.0,0.24368687,0.0,0.0,4.6,8.933333
00-0021209,Lamar Gordon,RB,PHI,2005,13,0.85,0.85,6.076923,0.0,0.0,0.0,0.07692308,0.0,0.0711039,0.0,0.0,2.1615384,3.0076923
00-0021209,Lamar Gordon,RB,DET,2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.2
00-0021212,Cliff Russell,WR,WAS,2003,1,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05882353,0.0,0.0,1.0,3.0
00-0021212,Cliff Russell,WR,CIN,2004,4,0.25,0.75,5.25,0.0,0.0,0.0,0.25,0.0,0.028684935,0.0,0.0,0.9,1.15
00-0021212,Cliff Russell,WR,MIA,2006,2,1.0,1.0,7.0,0.0,7.0,0.0,0.0,1.075,0.040257648,0.05030115,0.09559728,0.7,1.7
00-0021213,Chris Baker,TE,NYJ,2002,4,1.25,1.5,10.0,0.25,0.0,0.0,1.0,0.0,0.042100936,0.0,0.0,2.5,3.75
00-0021213,Chris Baker,TE,NYJ,2003,11,1.27,1.64,12.454545,0.0,0.0,0.0,0.72727275,0.0,0.05257914,0.0,0.0,1.2454545,2.5181818
00-0021213,Chris Baker,TE,NYJ,2004,14,1.57,2.36,14.071428,0.29,0.0,0.0,0.85714287,0.0,0.085569896,0.0,0.0,2.9785714,4.55
00-0021213,Chris Baker,TE,NYJ,2005,7,2.57,2.57,38.42857,0.14,0.0,0.0,1.5714285,0.0,0.12958315,0.0,0.0,4.7,7.2714286
00-0021213,Chris Baker,TE,NYJ,2006,16,2.25,2.25,23.0,0.25,12.75,10.25,1.375,2.6883578,0.107300416,0.10721765,0.23600297,3.8,6.05
00-0021213,Chris Baker,TE,NYJ,2007,14,2.93,3.07,29.357143,0.21,19.928572,10.428572,2.0714285,1.4697094,0.1551102,0.15592702,0.3418142,4.0785713,7.007143
00-0021213,Chris Baker,TE,NYJ,2008,11,1.91,2.09,17.636364,0.0,16.727272,4.5454545,1.0,1.1976377,0.086371765,0.13075778,0.2210881,1.7636364,3.6727273
00-0021213,Chris Baker,TE,NE,2009,12,1.25,1.67,12.0,0.17,10.916667,2.5,0.5,1.2562815,0.045921642,0.04226789,0.09846999,2.2,3.45
00-0021213,Chris Baker,TE,SEA,2010,11,0.82,1.73,10.545455,0.09,14.727273,4.2727275,0.36363637,1.2497073,0.048481964,0.047861557,0.106226034,1.6,2.418182
00-0021216,Brian Westbrook,RB,PHI,2002,16,0.75,1.31,6.9375,0.0,0.0,0.0,0.3125,0.0,0.055899568,0.0,0.0,1.99375,2.74375
00-0021216,Brian Westbrook,RB,PHI,2003,15,2.47,3.2,22.133333,0.27,0.0,0.0,1.1333333,0.0,0.1270813,0.0,0.0,11.5,13.966666
00-0021216,Brian Westbrook,RB,PHI,2004,16,5.62,7.06,53.0625,0.5,0.0,0.0,2.375,0.0,0.20715876,0.0,0.0,15.69375,21.31875
00-0021216,Brian Westbrook,RB,PHI,2005,12,5.08,5.08,51.333332,0.33,0.0,0.0,2.25,0.0,0.23671068,0.0,0.0,13.916666,19.0
00-0021216,Brian Westbrook,RB,PHI,2006,17,4.82,4.94,42.117645,0.24,4.529412,37.411766,1.8235294,2.3356032,0.2332007,0.024858883,0.36720225,17.588236,22.411764
00-0021216,Brian Westbrook,RB,PHI,2007,15,6.0,6.27,51.4,0.33,3.4,48.733334,2.0666666,-2.2593448,0.2637422,0.012073556,0.40406477,18.693333,24.693333
00-0021216,Brian Westbrook,RB,PHI,2008,17,3.59,3.76,30.647058,0.35,3.1764705,28.470589,1.3529412,5.634292,0.16689867,0.033255573,0.27362692,14.3294115,17.917646
00-0021216,Brian Westbrook,RB,PHI,2009,9,2.89,4.0,23.11111,0.11,6.888889,20.11111,0.8888889,1.5107721,0.11675254,0.019412505,0.18871756,6.688889,9.577778
00-0021216,Brian Westbrook,RB,SF,2010,13,1.23,1.85,11.538462,0.08,-0.23076923,11.153846,0.3846154,-1.331746,0.092424124,0.008742949,0.14475624,6.076923,7.307692
00-0021223,Jonathan Wells,RB,HOU,2002,16,0.56,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.050823975,0.0,0.0,4.60625,5.16875
00-0021223,Jonathan Wells,RB,HOU,2003,3,0.67,1.33,5.6666665,0.0,0.0,0.0,0.33333334,0.0,0.06030702,0.0,0.0,1.0333333,1.6999999
00-0021223,Jonathan Wells,RB,HOU,2004,14,0.79,1.14,5.642857,0.14,0.0,0.0,0.2857143,0.0,0.059379146,0.0,0.0,4.842857,5.6285715
00-0021223,Jonathan Wells,RB,HOU,2005,13,1.69,1.69,13.769231,0.0,0.0,0.0,0.46153846,0.0,0.11589972,0.0,0.0,5.723077,7.415385
00-0021227,Justin Peelle,TE,LAC,2002,6,0.5,1.17,2.5,0.0,0.0,0.0,0.0,0.0,0.03463696,0.0,0.0,0.25,0.75
00-0021227,Justin Peelle,TE,LAC,2003,8,2.0,3.12,16.625,0.12,0.0,0.0,0.75,0.0,0.089561075,0.0,0.0,2.4125,4.4125
00-0021227,Justin Peelle,TE,LAC,2004,12,1.08,2.0,9.833333,0.17,0.0,0.0,0.33333334,0.0,0.06884728,0.0,0.0,1.8166667,2.9
00-0021227,Justin Peelle,TE,LAC,2005,8,1.38,1.38,4.75,0.12,0.0,0.0,0.5,0.0,0.072476186,0.0,0.0,1.225,2.6
00-0021227,Justin Peelle,TE,MIA,2006,11,1.45,1.45,10.545455,0.09,4.2727275,6.2727275,0.45454547,4.8357143,0.073217005,0.035450067,0.13464054,1.6,3.0545454
00-0021227,Justin Peelle,TE,MIA,2007,13,2.23,2.23,17.538462,0.15,6.4615383,11.076923,0.9230769,3.096995,0.12964818,0.06911607,0.2428535,2.676923,4.9076924
00-0021227,Justin Peelle,TE,ATL,2008,11,1.64,1.64,15.454545,0.27,4.818182,10.636364,0.90909094,3.8736472,0.09809136,0.033169135,0.17035542,3.1818182,4.818182
00-0021227,Justin Peelle,TE,ATL,2009,7,1.71,2.14,16.428572,0.29,13.857142,6.714286,1.0,1.4196651,0.057491038,0.044570826,0.11743613,3.357143,5.071429
00-0021227,Justin Peelle,TE,ATL,2010,9,1.11,1.67,10.666667,0.11,6.6666665,5.888889,0.8888889,3.3684952,0.047143053,0.028204625,0.09045781,1.7333333,2.8444443
00-0021227,Justin Peelle,TE,SF,2011,5,0.4,1.0,4.6,0.0,8.0,1.8,0.2,1.0923077,0.033912994,0.038758144,0.078000195,0.46,0.86
00-0021236,Randy McMichael,TE,MIA,2002,16,2.44,4.25,30.3125,0.25,0.0,0.0,1.5,0.0,0.15189317,0.0,0.0,4.45625,6.8937497
00-0021236,Randy McMichael,TE,MIA,2003,16,3.06,5.19,37.375,0.12,0.0,0.0,1.8125,0.0,0.18508433,0.0,0.0,4.4875,7.55
00-0021236,Randy McMichael,TE,MIA,2004,16,4.56,7.38,49.4375,0.25,0.0,0.0,2.625,0.0,0.21195097,0.0,0.0,6.56875,11.13125
00-0021236,Randy McMichael,TE,MIA,2005,15,4.0,4.0,38.8,0.33,0.0,0.0,1.6666666,0.0,0.21336168,0.0,0.0,5.7466664,9.746667
00-0021236,Randy McMichael,TE,MIA,2006,16,3.88,3.88,40.0,0.19,22.5,16.6875,2.1875,1.9632387,0.18003695,0.17517541,0.3926782,5.125,9.0
00-0021236,Randy McMichael,TE,LA,2007,16,2.44,2.56,26.8125,0.19,19.5625,8.3125,1.75,1.28624,0.11881492,0.115642205,0.25917193,3.80625,6.24375
00-0021236,Randy McMichael,TE,LA,2008,4,2.75,2.75,34.75,0.0,16.75,18.0,1.25,1.9694576,0.17147526,0.11887601,0.3404261,3.475,6.225
00-0021236,Randy McMichael,TE,LA,2009,16,2.12,3.88,20.75,0.06,27.0,9.5,0.9375,1.6817225,0.11959904,0.11781606,0.2618698,2.45,4.575
00-0021236,Randy McMichael,TE,LAC,2010,14,1.43,1.93,15.785714,0.14,14.0,5.928571,1.0714285,1.3502555,0.06224741,0.064369716,0.13842991,2.4357142,3.8642857
00-0021236,Randy McMichael,TE,LAC,2011,15,2.0,2.93,18.066668,0.0,10.2,12.6,0.8,2.0067506,0.08937758,0.034153897,0.1579741,1.8066666,3.8066666
00-0021236,Randy McMichael,TE,LAC,2012,7,1.29,1.86,7.285714,0.0,4.428571,7.714286,0.42857143,1.6734694,0.053089254,0.018953955,0.09290165,0.7285715,2.0142858
00-0021241,Darnell Sanders,TE,CLE,2002,6,0.67,1.0,4.1666665,0.17,0.0,0.0,0.33333334,0.0,0.032341033,0.0,0.0,1.4166666,2.0833333
00-0021241,Darnell Sanders,TE,CLE,2003,9,1.67,2.33,10.555555,0.11,0.0,0.0,0.11111111,0.0,0.08465344,0.0,0.0,1.5,3.1666667
00-0021242,Ron Johnson,WR,BAL,2002,12,0.83,2.17,9.5,0.08,0.0,0.0,0.5833333,0.0,0.08033112,0.0,0.0,1.9499999,2.7833333
00-0021242,Ron Johnson,WR,BAL,2003,2,0.5,1.5,6.0,0.0,0.0,0.0,0.5,0.0,0.045641027,0.0,0.0,0.6,1.1
00-0021252,Najeh Davenport,RB,GB,2002,6,0.83,1.5,5.5,0.0,0.0,0.0,0.33333334,0.0,0.073487535,0.0,0.0,4.2833333,5.116667
00-0021252,Najeh Davenport,RB,GB,2003,16,0.38,0.69,2.375,0.0,0.0,0.0,0.125,0.0,0.040990375,0.0,0.0,3.88125,4.25625
00-0021252,Najeh Davenport,RB,GB,2004,11,0.36,0.36,3.0,0.0,0.0,0.0,0.09090909,0.0,0.04382716,0.0,0.0,5.327273,5.690909
00-0021252,Najeh Davenport,RB,GB,2005,5,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.042857144,0.0,0.0,4.56,4.96
00-0021252,Najeh Davenport,RB,PIT,2006,13,1.15,1.15,14.846154,0.08,1.8461539,13.0,0.6923077,-1.4927083,0.09715987,0.016129496,0.15703045,4.1076922,5.2615385
00-0021252,Najeh Davenport,RB,PIT,2007,16,1.25,1.25,12.9375,0.12,5.125,7.8125,0.4375,0.43595237,0.11307383,0.061425753,0.21260877,7.94375,9.19375
00-0021252,Najeh Davenport,RB,PIT,2008,3,1.33,1.33,18.0,0.0,8.333333,9.666667,0.6666667,2.16,0.13793103,0.30864197,0.42294595,2.8333333,4.1666665
00-0021253,Jarrod Baxter,RB,HOU,2002,13,0.38,0.77,2.5384614,0.08,0.0,0.0,0.15384616,0.0,0.051307563,0.0,0.0,0.8230769,1.2076923
00-0021253,Jarrod Baxter,RB,HOU,2004,1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.4,1.4
00-0021253,Jarrod Baxter,RB,ARI,2005,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03448276,0.0,0.0,0.4,1.4
00-0021255,John Owens,TE,DET,2002,8,0.62,1.88,6.125,0.0,0.0,0.0,0.375,0.0,0.054954834,0.0,0.0,0.6125,1.2375
00-0021255,John Owens,TE,NO,2006,3,1.67,1.67,21.666666,0.0,13.0,8.666667,0.6666667,1.5579636,0.07948718,0.11720098,0.20127146,2.1666667,3.8333333
00-0021255,John Owens,TE,NO,2007,2,1.0,1.0,6.5,0.0,5.5,1.0,0.0,1.5,0.030594407,0.021881176,0.061208434,0.65,1.65
00-0021255,John Owens,TE,DET,2008,7,1.14,1.14,8.0,0.14,4.0,4.0,0.42857143,1.839881,0.0821274,0.039787393,0.15104227,1.6571429,2.8
00-0021255,John Owens,TE,SEA,2009,5,0.6,1.2,3.2,0.0,6.0,2.0,0.2,1.1,0.030086992,0.022955488,0.06119933,0.32,0.92
00-0021260,Kyle Johnson,RB,DEN,2004,6,1.5,2.17,21.0,0.33,0.0,0.0,0.8333333,0.0,0.080834776,0.0,0.0,4.1,5.6
00-0021260,Kyle Johnson,RB,DEN,2005,13,1.31,1.31,12.307693,0.38,0.0,0.0,0.9230769,0.0,0.09399218,0.0,0.0,4.0692306,5.376923
00-0021260,Kyle Johnson,RB,DEN,2006,6,1.17,1.17,6.1666665,0.17,2.0,4.1666665,0.33333334,1.025,0.07790843,0.02084716,0.13145564,2.1166668,3.2833333
00-0021264,Jake Schifino,WR,TEN,2003,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0,0.0,0.0
00-0021264,Jake Schifino,WR,TEN,2004,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,0.0
00-0021268,Terry Jones,TE,BAL,2002,10,1.1,2.1,10.6,0.1,0.0,0.0,0.5,0.0,0.07064582,0.0,0.0,1.66,2.76
00-0021268,Terry Jones,TE,BAL,2003,14,1.5,1.93,12.5,0.21,0.0,0.0,0.78571427,0.0,0.077344485,0.0,0.0,2.5357144,4.035714
00-0021268,Terry Jones,TE,BAL,2004,13,1.54,2.23,11.692307,0.08,0.0,0.0,0.53846157,0.0,0.09603828,0.0,0.0,1.6307693,3.1692307
00-0021268,Terry Jones,TE,SF,2005,6,1.5,1.67,12.666667,0.0,0.0,0.0,0.6666667,0.0,0.10152042,0.0,0.0,1.2666667,2.7666667
00-0021273,Robert Royal,TE,WAS,2003,4,1.25,2.75,12.0,0.0,0.0,0.0,0.75,0.0,0.073610134,0.0,0.0,1.2,2.45
00-0021273,Robert Royal,TE,WAS,2004,9,0.89,1.67,7.7777777,0.44,0.0,0.0,0.6666667,0.0,0.054421484,0.0,0.0,3.4444444,4.3333335
00-0021273,Robert Royal,TE,WAS,2005,11,1.91,2.27,12.181818,0.09,0.0,0.0,0.72727275,0.0,0.115884036,0.0,0.0,1.7636364,3.6727273
00-0021273,Robert Royal,TE,BUF,2006,14,1.64,1.64,16.642857,0.21,9.928572,6.714286,0.9285714,2.038383,0.10600698,0.093135186,0.2242051,2.8857143,4.5285716
00-0021273,Robert Royal,TE,BUF,2007,11,2.27,2.55,22.545454,0.27,11.636364,13.909091,0.90909094,3.2171476,0.12943642,0.07762544,0.24849243,3.5272727,5.8
00-0021273,Robert Royal,TE,BUF,2008,13,2.54,2.69,27.0,0.08,19.923077,8.538462,1.0769231,1.403085,0.12749638,0.15583405,0.3003284,2.853846,5.3923078
00-0021273,Robert Royal,TE,CLE,2009,10,1.1,2.6,13.4,0.1,22.4,4.3,0.8,0.36753488,0.0960158,0.10362655,0.21656229,1.94,3.04
00-0021273,Robert Royal,TE,CLE,2010,7,0.71,1.71,8.0,0.14,17.0,2.142857,0.2857143,0.66396105,0.053246815,0.06336632,0.12422665,1.6571428,2.3714285
00-0021282,Ryan Hannam,TE,SEA,2002,1,1.0,1.0,16.0,1.0,0.0,0.0,1.0,0.0,0.032258064,0.0,0.0,7.6,8.6
00-0021282,Ryan Hannam,TE,SEA,2004,8,1.0,1.5,13.75,0.0,0.0,0.0,0.75,0.0,0.0488659,0.0,0.0,1.375,2.375
00-0021282,Ryan Hannam,TE,SEA,2005,12,1.42,1.58,9.083333,0.08,0.0,0.0,0.75,0.0,0.069675945,0.0,0.0,1.4083333,2.825
00-0021283,Sam Simmons,WR,MIA,2003,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03181818,0.0,0.0,0.0,0.0
00-0021287,Keith Heinrich,TE,CLE,2003,4,2.0,2.25,16.0,0.5,0.0,0.0,1.25,0.0,0.075162984,0.0,0.0,4.6,6.6
00-0021287,Keith Heinrich,TE,CLE,2004,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1,1.1
00-0021304,John Gilmore,TE,CHI,2002,5,2.0,2.8,26.0,0.0,0.0,0.0,1.4,0.0,0.093056396,0.0,0.0,2.6,4.6
00-0021304,John Gilmore,TE,CHI,2003,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
00-0021304,John Gilmore,TE,CHI,2004,1,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.029411765,0.0,0.0,1.1,2.1
00-0021304,John Gilmore,TE,CHI,2005,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.071428575,0.0,0.0,6.1,7.1
00-0021304,John Gilmore,TE,CHI,2006,5,1.4,1.4,8.2,0.4,3.0,5.2,0.6,1.3142858,0.081318974,0.024934167,0.13943237,3.22,4.62
00-0021304,John Gilmore,TE,CHI,2007,3,1.0,1.0,4.6666665,0.0,1.6666666,3.0,0.33333334,2.3888888,0.055882353,0.01774368,0.096244104,0.46666667,1.4666667
00-0021304,John Gilmore,TE,TB,2008,11,1.45,1.73,14.454545,0.09,6.7272725,8.090909,0.72727275,2.6816018,0.06831708,0.06460565,0.14769958,1.9909091,3.4454546
00-0021304,John Gilmore,TE,TB,2009,6,0.5,1.17,3.8333333,0.0,6.8333335,2.5,0.0,0.81666666,0.037819155,0.026315615,0.07514966,0.38333333,0.8833333
00-0021304,John Gilmore,TE,TB,2010,9,1.44,2.0,17.777779,0.11,9.0,10.888889,1.0,2.5030596,0.0685518,0.034625627,0.12706564,2.4444444,3.8888888
00-0021304,John Gilmore,TE,NO,2011,5,0.6,1.2,4.0,0.2,3.8,2.4,0.2,0.35,0.029551838,0.01501559,0.054838672,1.5999999,2.2
00-0021305,Larry Ned,RB,MIN,2004,1,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.9,1.9
00-0021306,Adrian Peterson,RB,CHI,2002,4,0.75,1.0,4.5,0.0,0.0,0.0,0.25,0.0,0.035472542,0.0,0.0,4.475,5.225
00-0021306,Adrian Peterson,RB,CHI,2003,3,0.33,0.33,1.6666666,0.0,0.0,0.0,0.0,0.0,0.029411765,0.0,0.0,2.5,2.8333333
00-0021306,Adrian Peterson,RB,CHI,2004,2,1.0,1.0,15.0,0.0,0.0,0.0,0.5,0.0,0.03511905,0.0,0.0,2.45,3.45
00-0021306,Adrian Peterson,RB,CHI,2005,14,0.57,0.57,3.642857,0.0,0.0,0.0,0.071428575,0.0,0.08500403,0.0,0.0,4.507143,5.0785713
00-0021306,Adrian Peterson,RB,CHI,2006,7,0.86,0.86,12.571428,0.0,0.85714287,8.0,0.2857143,0.79939395,0.08195105,0.01609335,0.13419192,3.5571427,4.4142857
00-0021306,Adrian Peterson,RB,CHI,2007,16,3.19,3.19,26.25,0.0,0.4375,25.8125,0.9375,2.618783,0.16488968,-0.0046886154,0.24405248,6.96,10.1475
00-0021306,Adrian Peterson,RB,CHI,2008,7,0.86,1.14,6.428571,0.0,5.142857,6.428571,0.14285715,-1.4444444,0.08432061,0.039612047,0.15420935,2.0714285,2.9285715
00-0021306,Adrian Peterson,RB,CHI,2009,3,0.67,0.67,3.6666667,0.0,2.3333333,1.3333334,0.33333334,1.5714285,0.05263158,0.032258064,0.10152801,2.0666666,2.7333333
00-0021309,Lee Mays,WR,PIT,2002,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882353,0.0,0.0,0.0,0.0
00-0021309,Lee Mays,WR,PIT,2003,3,0.67,1.0,5.6666665,0.0,0.0,0.0,0.33333334,0.0,0.027768891,0.0,0.0,0.56666666,1.2333333
00-0021309,Lee Mays,WR,PIT,2004,11,1.0,2.45,14.181818,0.0,0.0,0.0,0.72727275,0.0,0.1080137,0.0,0.0,1.4181818,2.418182
00-0021313,Javin Hunter,WR,BAL,2002,7,0.71,1.57,5.0,0.0,0.0,0.0,0.0,0.0,0.05717034,0.0,0.0,0.62857145,1.3428571
00-0021314,Chester Taylor,RB,BAL,2002,15,0.93,1.47,8.6,0.13,0.0,0.0,0.53333336,0.0,0.0707691,0.0,0.0,2.6066666,3.54
00-0021314,Chester Taylor,RB,BAL,2003,17,1.29,1.82,8.882353,0.0,0.0,0.0,0.47058824,0.0,0.09001299,0.0,0.0,3.1000001,4.394118
00-0021314,Chester Taylor,RB,BAL,2004,16,1.88,2.38,11.5,0.0,0.0,0.0,0.625,0.0,0.09785277,0.0,0.0,6.2375,8.1125
00-0021314,Chester Taylor,RB,BAL,2005,14,2.93,3.14,20.857143,0.07,0.0,0.2857143,1.0,0.0,0.15231945,0.0,0.0,5.707143,8.635715
00-0021314,Chester Taylor,RB,MIN,2006,15,2.8,2.8,19.2,0.0,0.2,19.0,1.0666667,-3.35,0.16588171,0.010677401,0.25629675,12.013333,14.8133335
00-0021314,Chester Taylor,RB,MIN,2007,14,2.07,2.36,20.071428,0.0,2.2857144,17.714285,0.85714287,2.0980158,0.16328432,0.04197766,0.27431083,10.464286,12.535714
00-0021314,Chester Taylor,RB,MIN,2008,17,2.94,3.0,25.588236,0.12,2.4705882,23.0,1.0588236,0.18594845,0.1989996,0.043681007,0.32907608,7.3152943,10.256471
00-0021314,Chester Taylor,RB,MIN,2009,18,2.72,3.78,23.5,0.06,0.9444444,23.11111,1.0555556,2.8064816,0.11355836,0.0009472007,0.17100058,5.1444445,7.866667
00-0021314,Chester Taylor,RB,CHI,2010,18,1.17,1.5,8.388889,0.0,1.6666666,7.2222223,0.44444445,-1.4433622,0.085461035,0.010227582,0.13535087,4.2444444,5.411111
00-0021314,Chester Taylor,RB,ARI,2011,11,1.27,2.18,8.272727,0.0,2.909091,7.3636365,0.27272728,0.71055555,0.06799458,0.0061273137,0.10628098,2.0727272,3.3454545
00-0021317,Bryan Fletcher,TE,IND,2005,9,2.22,2.22,24.444445,0.33,0.0,0.0,1.4444444,0.0,0.11047738,0.0,0.0,4.444444,6.6666665
00-0021317,Bryan Fletcher,TE,IND,2006,13,1.69,1.69,18.384615,0.15,12.461538,5.923077,1.0,1.4191464,0.07325698,0.06450424,0.15503843,2.6076922,4.3
00-0021317,Bryan Fletcher,TE,IND,2007,6,3.17,3.17,24.166666,0.0,16.5,7.6666665,1.6666666,1.1324246,0.105975494,0.10465296,0.23222032,2.75,5.9166665
00-0021329,Darrell Hill,WR,TEN,2004,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.0,0.0
00-0021330,Daryl Jones,WR,NYG,2002,10,0.8,2.4,9.0,0.0,0.0,0.0,0.3,0.0,0.06883377,0.0,0.0,0.94,1.74
00-0021330,Daryl Jones,WR,CHI,2004,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411765,0.0,0.0,0.0,0.0
00-0021337,Ronald Curry,WR,LV,2003,4,1.25,2.5,7.75,0.0,0.0,0.0,0.25,0.0,0.071703404,0.0,0.0,0.775,2.025
00-0021337,Ronald Curry,WR,LV,2004,12,4.17,5.83,56.583332,0.5,0.0,0.0,2.6666667,0.0,0.15932535,0.0,0.0,8.633333,12.8
00-0021337,Ronald Curry,WR,LV,2005,1,2.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0952381,0.0,0.0,1.2,3.2
00-0021337,Ronald Curry,WR,LV,2006,15,4.13,4.13,48.466667,0.07,33.666668,13.266666,2.6666667,1.3549893,0.23686215,0.3105139,0.57265294,5.14,9.273334
00-0021337,Ronald Curry,WR,LV,2007,16,3.44,3.44,44.8125,0.25,30.3125,13.5,2.1875,1.9783586,0.208909,0.2887079,0.515459,6.2375,9.675
