division_matchup,team_home_favorite,schedule_week_1,schedule_sunday,schedule_month,team_home_elo_pre,team_away_elo_pre,score_avg_pts_for_roll.home,score_avg_pts_against_roll.home,score_avg_pts_for_roll.away,score_avg_pts_against_roll.away,weather_cold,weather_wind_bad,weather_rain,weather_snow,weather_fog,team_offense_type.home_strong,team_offense_type.home_weak,team_defense_type.home_strong,team_defense_type.home_weak,team_offense_type.away_strong,team_offense_type.away_weak,team_defense_type.away_strong,team_defense_type.away_weak
True,True,False,True,11,970.6497656149076,946.4051184618754,26.5,20.666666666666668,13.833333333333334,25.833333333333332,False,False,False,False,False,True,False,False,False,False,True,False,True
True,True,False,True,12,970.6497656149076,901.115105782969,21.833333333333332,21.0,9.5,22.833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False
False,False,False,False,12,970.6497656149076,1076.5538265063985,17.0,19.166666666666668,26.833333333333332,20.333333333333332,False,False,False,False,False,False,True,False,False,True,False,False,False
False,True,False,True,1,970.6497656149076,1016.1879695783665,18.833333333333332,16.166666666666668,21.833333333333332,16.166666666666668,False,True,False,False,False,False,False,True,False,False,False,True,False
True,True,False,False,1,970.6497656149076,1019.7978599255318,21.833333333333332,13.833333333333334,25.166666666666668,19.666666666666668,True,False,False,False,False,False,False,True,False,True,False,False,False
False,True,False,True,9,970.6497656149076,916.5085964025061,21.833333333333332,17.333333333333332,11.333333333333334,27.166666666666668,False,False,False,False,False,False,False,True,False,False,True,False,True
False,False,False,True,9,970.6497656149076,963.5834565372198,21.5,21.833333333333332,23.5,25.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
True,True,False,True,10,970.6497656149076,974.0195567854328,19.166666666666668,21.333333333333332,15.5,20.0,False,False,False,False,False,False,False,False,False,False,True,False,False
False,True,False,True,11,970.6497656149076,946.1797634574767,19.166666666666668,14.0,14.666666666666666,18.833333333333332,False,False,False,False,False,False,False,True,False,False,True,False,False
True,False,False,True,11,970.6497656149076,1019.7978599255318,18.833333333333332,14.5,29.5,23.666666666666668,False,False,False,False,False,False,False,True,False,True,False,False,False
True,True,False,True,12,970.6497656149076,901.115105782969,18.166666666666668,23.0,23.166666666666668,26.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
True,True,False,False,12,970.6497656149076,946.4051184618754,17.166666666666668,24.0,17.5,25.166666666666668,False,False,False,False,False,False,True,False,False,False,True,False,True
False,False,False,False,12,970.6497656149076,1065.4695872311397,14.833333333333334,25.666666666666668,35.0,24.833333333333332,False,False,False,False,False,False,True,False,True,True,False,False,True
False,False,False,True,9,970.6497656149076,979.7382961995212,16.5,20.5,27.833333333333332,23.0,False,False,False,False,False,False,True,False,False,True,False,False,False
True,False,False,True,10,970.6497656149076,1019.7978599255318,16.833333333333332,19.5,16.0,21.166666666666668,False,False,False,False,False,False,True,False,False,False,True,False,False
True,False,False,True,10,970.6497656149076,1071.189207996572,17.333333333333332,19.5,22.166666666666668,15.166666666666666,False,False,False,False,False,False,True,False,False,False,False,True,False
False,False,False,True,10,970.6497656149076,952.9721326724367,19.5,20.666666666666668,14.833333333333334,21.166666666666668,False,False,False,False,False,False,False,False,False,False,True,False,False
False,True,False,True,11,970.6497656149076,888.3340018894845,16.166666666666668,21.833333333333332,13.666666666666666,24.666666666666668,False,False,False,False,False,False,True,False,False,False,True,False,True
True,False,False,True,12,970.6497656149076,974.0195567854328,18.166666666666668,23.0,26.666666666666668,24.0,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,False,True,12,970.6497656149076,946.4051184618754,18.166666666666668,23.5,19.833333333333332,21.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,True,12,970.6497656149076,1050.066045486323,20.0,23.5,20.0,25.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
True,False,False,True,1,970.6497656149076,901.115105782969,20.0,23.833333333333332,20.5,24.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,False,False,True,9,970.6497656149076,905.1515249408658,16.333333333333332,22.166666666666668,18.333333333333332,24.5,False,False,False,False,False,False,True,False,False,False,False,False,True
False,False,False,True,9,911.7988128822509,979.7382961995212,18.333333333333332,20.0,21.166666666666668,23.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,False,9,911.7988128822509,916.5085964025061,19.5,22.333333333333332,15.166666666666666,24.833333333333332,False,False,False,False,False,False,False,False,False,False,True,False,True
False,False,False,True,10,911.7988128822509,1053.9666878730643,24.333333333333332,31.0,24.5,20.166666666666668,False,False,False,False,False,True,False,False,True,True,False,False,False
False,False,False,True,10,911.7988128822509,1177.08966053594,22.666666666666668,31.0,30.833333333333332,29.333333333333332,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,True,11,911.7988128822509,1025.007351001097,19.666666666666668,25.666666666666668,29.333333333333332,20.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,False,11,911.7988128822509,1050.066045486323,17.666666666666668,21.166666666666668,14.833333333333334,16.666666666666668,False,False,False,False,False,False,True,False,False,False,True,True,False
True,False,False,True,12,911.7988128822509,1065.4695872311397,20.0,19.0,25.833333333333332,20.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
True,False,False,True,1,911.7988128822509,1056.1827456266903,16.833333333333332,26.666666666666668,26.833333333333332,17.166666666666668,False,False,False,False,False,False,True,False,True,True,False,True,False
False,True,False,True,9,911.7988128822509,901.115105782969,19.5,26.5,15.833333333333334,27.5,False,False,False,False,False,False,False,False,True,False,True,False,True
True,False,False,True,9,911.7988128822509,1056.1827456266903,19.166666666666668,27.5,24.5,24.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,True,10,911.7988128822509,970.6497656149076,18.666666666666668,22.5,18.666666666666668,22.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,True,10,911.7988128822509,1068.7992637049115,16.166666666666668,22.333333333333332,20.166666666666668,20.5,False,False,False,False,False,False,True,False,False,False,False,False,False
False,False,False,True,11,911.7988128822509,1033.313465888192,16.0,18.333333333333332,27.166666666666668,21.666666666666668,False,False,False,False,False,False,True,False,False,True,False,False,False
False,True,False,True,11,911.7988128822509,952.9721326724367,21.833333333333332,16.833333333333332,21.0,26.166666666666668,False,False,False,False,False,False,False,True,False,False,False,False,True
True,True,False,True,12,911.7988128822509,916.5085964025061,20.5,17.333333333333332,20.666666666666668,25.833333333333332,False,False,False,False,False,False,False,True,False,False,False,False,True
False,True,False,True,1,911.7988128822509,961.9814814228336,17.333333333333332,20.666666666666668,17.833333333333332,14.0,False,False,False,False,False,False,True,False,False,False,True,True,False
True,False,False,True,1,911.7988128822509,1065.4695872311397,17.833333333333332,20.0,31.333333333333332,25.833333333333332,False,False,False,False,False,False,True,False,False,True,False,False,True
False,True,False,True,9,911.7988128822509,928.0646937895297,18.0,20.5,15.333333333333334,24.666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
False,False,False,True,9,911.7988128822509,1107.5056271456103,19.0,25.5,28.333333333333332,19.333333333333332,False,False,False,False,False,False,False,False,True,True,False,False,False
False,True,False,False,10,911.7988128822509,922.6059636691656,22.5,27.666666666666668,21.333333333333332,31.0,False,False,False,False,False,False,False,False,True,False,False,False,True
True,False,False,True,10,911.7988128822509,1056.1827456266903,19.333333333333332,29.833333333333332,27.5,20.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
True,True,False,True,11,911.7988128822509,916.5085964025061,21.166666666666668,24.166666666666668,14.5,22.0,False,False,False,False,False,False,False,False,True,False,True,False,False
False,False,False,True,12,911.7988128822509,1016.1879695783665,20.166666666666668,34.166666666666664,26.833333333333332,18.333333333333332,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,True,12,911.7988128822509,1076.5538265063985,17.0,34.333333333333336,32.0,20.0,False,False,False,False,False,False,True,False,True,True,False,False,False
True,False,False,True,1,911.7988128822509,1065.4695872311397,15.5,35.5,27.0,21.666666666666668,False,False,False,False,False,False,True,False,True,True,False,False,False
True,True,False,True,9,911.7988128822509,916.5085964025061,18.166666666666668,29.666666666666668,17.833333333333332,23.666666666666668,False,False,False,False,False,False,False,False,True,False,True,False,False
